order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
174589,151100,prior,51,2,10,6.0
2214617,151100,prior,52,5,11,3.0
1039808,151100,train,53,2,10,4.0
1351951,152269,prior,1,6,22,
3411311,152269,prior,2,2,14,3.0
2416820,152269,prior,3,2,17,7.0
3160153,152269,prior,4,3,15,8.0
2040969,152269,prior,5,6,16,3.0
2211022,152269,prior,6,4,18,5.0
1956930,152269,prior,7,0,18,3.0
282840,152269,prior,8,4,15,4.0
1003441,152269,prior,9,6,20,2.0
2233031,152269,prior,10,4,23,5.0
805932,152269,prior,11,2,17,5.0
607095,152269,prior,12,5,1,3.0
1779649,152269,prior,13,6,23,1.0
2945268,152269,prior,14,2,22,3.0
936463,152269,prior,15,5,18,3.0
3133096,152269,prior,16,2,22,4.0
969132,152269,prior,17,0,18,5.0
1419210,152269,prior,18,0,14,7.0
1886413,152269,prior,19,5,15,5.0
64427,152269,prior,20,4,19,13.0
2963631,152269,prior,21,4,13,7.0
1489964,152269,prior,22,2,1,30.0
1335080,152269,prior,23,3,13,8.0
543568,152269,prior,24,6,16,3.0
2366678,152269,prior,25,1,15,2.0
898515,152269,prior,26,6,23,5.0
1174243,152269,prior,27,0,16,15.0
3128251,152269,prior,28,3,16,3.0
3237076,152269,prior,29,1,17,12.0
1347646,152269,prior,30,4,15,3.0
219804,152269,prior,31,0,18,10.0
2773126,152269,prior,32,2,14,9.0
3323195,152269,prior,33,6,23,11.0
635235,152269,prior,34,5,14,6.0
492066,152269,prior,35,4,11,6.0
3281238,152269,prior,36,4,12,14.0
826189,152269,prior,37,0,16,3.0
2870829,152269,prior,38,3,21,3.0
890355,152269,prior,39,6,23,3.0
2703861,152269,prior,40,0,16,1.0
973577,152269,prior,41,4,11,4.0
1719643,152269,prior,42,3,15,6.0
918497,152269,prior,43,6,12,3.0
959708,152269,prior,44,4,13,5.0
1184683,152269,prior,45,1,22,4.0
2314043,152269,prior,46,6,16,5.0
2099842,152269,prior,47,0,11,1.0
895713,152269,prior,48,4,13,4.0
2820775,152269,train,49,0,14,3.0
1198492,153121,prior,1,5,10,
1856895,153121,prior,2,5,16,7.0
1726476,153121,prior,3,0,9,2.0
699523,153121,prior,4,0,9,7.0
3253534,153121,prior,5,5,16,5.0
1927074,153121,prior,6,4,9,6.0
131680,153121,prior,7,2,11,5.0
2425834,153121,prior,8,1,19,6.0
1107616,153121,prior,9,1,18,7.0
51260,153121,prior,10,2,17,30.0
2883465,153121,prior,11,5,16,10.0
901272,153121,prior,12,1,15,10.0
274694,153121,prior,13,0,16,20.0
3417351,153121,prior,14,0,13,14.0
3240080,153121,prior,15,6,15,6.0
2135636,153121,prior,16,6,16,30.0
1485989,153121,prior,17,5,9,20.0
3373817,153121,prior,18,5,19,7.0
1063996,153121,prior,19,4,9,13.0
2088587,153121,prior,20,0,17,3.0
989264,153121,prior,21,5,16,5.0
147365,153121,prior,22,5,16,14.0
370788,153121,prior,23,3,20,5.0
683499,153121,prior,24,0,16,4.0
1960893,153121,prior,25,6,16,6.0
1523103,153121,prior,26,0,14,8.0
960981,153121,prior,27,6,9,6.0
1602917,153121,prior,28,0,13,8.0
1802199,153121,prior,29,6,13,6.0
1137470,153121,prior,30,2,10,10.0
3048308,153121,prior,31,5,10,10.0
3196121,153121,prior,32,0,15,2.0
444932,153121,prior,33,6,12,13.0
1726948,153121,prior,34,0,9,8.0
1313249,153121,prior,35,0,10,7.0
919628,153121,prior,36,4,16,4.0
1362308,153121,train,37,6,15,9.0
2244721,154557,prior,1,2,10,
2872474,154557,prior,2,5,9,3.0
3407042,154557,prior,3,3,18,5.0
2541515,154557,prior,4,6,15,3.0
141626,154557,prior,5,1,15,2.0
104421,154557,prior,6,5,8,4.0
306552,154557,prior,7,3,10,5.0
1627607,154557,prior,8,4,9,1.0
87206,154557,prior,9,4,11,0.0
1255329,154557,prior,10,1,17,4.0
601365,154557,prior,11,1,8,7.0
1488279,154557,prior,12,4,15,3.0
2523995,154557,prior,13,1,16,4.0
2271073,154557,prior,14,5,9,4.0
3141966,154557,prior,15,1,10,3.0
84265,154557,prior,16,2,16,1.0
2339155,154557,prior,17,3,9,1.0
253940,154557,prior,18,1,8,5.0
1084512,154557,prior,19,1,8,7.0
2049282,154557,prior,20,0,14,6.0
91395,154557,prior,21,2,19,9.0
2063080,154557,prior,22,1,8,6.0
3289210,154557,prior,23,1,8,7.0
2736519,154557,prior,24,1,12,0.0
1251896,154557,prior,25,1,10,7.0
947184,154557,prior,26,1,9,7.0
834167,154557,prior,27,2,18,1.0
3002050,154557,prior,28,5,9,3.0
704272,154557,prior,29,6,14,15.0
3124214,154557,prior,30,2,10,10.0
2988271,154557,prior,31,3,10,8.0
2584653,154557,prior,32,5,8,2.0
1139829,154557,prior,33,3,12,5.0
1077592,154557,prior,34,0,16,4.0
1069939,154557,prior,35,1,9,8.0
706779,154557,prior,36,3,10,2.0
2162438,154557,prior,37,6,16,3.0
3314490,154557,prior,38,2,10,3.0
3313229,154557,prior,39,3,10,1.0
1437742,154557,prior,40,6,13,3.0
2268378,154557,prior,41,6,16,0.0
1351148,154557,prior,42,5,7,6.0
2846363,154557,prior,43,2,13,4.0
1850515,154557,prior,44,5,13,3.0
456906,154557,prior,45,1,8,3.0
1948338,154557,prior,46,1,14,0.0
1118559,154557,prior,47,3,10,2.0
1624841,154557,prior,48,4,18,1.0
2177632,154557,prior,49,1,14,4.0
3211084,154557,prior,50,3,19,2.0
1998063,154557,prior,51,0,12,4.0
2719021,154557,prior,52,1,12,8.0
3329764,154557,prior,53,4,14,3.0
1291864,154557,prior,54,0,10,3.0
2652677,154557,prior,55,0,20,7.0
2840862,154557,prior,56,4,8,4.0
2184614,154557,prior,57,0,17,3.0
2557888,154557,prior,58,3,10,3.0
321504,154557,prior,59,1,12,5.0
2513749,154557,prior,60,4,13,3.0
2111187,154557,train,61,4,15,7.0
700537,154748,prior,1,6,12,
3299892,154748,prior,2,2,16,3.0
2884983,154748,prior,3,3,18,8.0
2479610,154748,prior,4,1,23,5.0
613241,154748,prior,5,4,9,10.0
1814926,154748,prior,6,2,11,5.0
3559,154748,prior,7,5,10,3.0
285505,154748,prior,8,1,15,3.0
1889846,154748,prior,9,1,11,7.0
2166912,154748,prior,10,1,11,7.0
1298278,154748,prior,11,3,18,2.0
2751060,154748,prior,12,4,15,8.0
2943283,154748,prior,13,3,15,6.0
1486270,154748,prior,14,1,13,5.0
3208536,154748,prior,15,4,13,3.0
135280,154748,prior,16,1,11,4.0
2033415,154748,prior,17,6,14,5.0
2452365,154748,prior,18,5,10,6.0
3242581,154748,prior,19,3,14,5.0
27813,154748,prior,20,0,0,4.0
1657301,154748,prior,21,5,22,5.0
1844826,154748,prior,22,6,14,8.0
2514022,154748,prior,23,1,9,9.0
259280,154748,prior,24,3,15,2.0
3158899,154748,prior,25,3,17,7.0
1911068,154748,prior,26,4,13,8.0
1247436,154748,prior,27,6,13,2.0
2559125,154748,prior,28,3,9,4.0
183081,154748,prior,29,1,17,5.0
225649,154748,prior,30,4,19,3.0
3069875,154748,prior,31,4,9,7.0
748577,154748,prior,32,2,7,5.0
54525,154748,prior,33,4,15,2.0
2740772,154748,prior,34,2,10,5.0
1504034,154748,prior,35,0,21,5.0
1279865,154748,prior,36,3,10,3.0
269889,154748,prior,37,1,11,12.0
3101955,154748,prior,38,3,13,9.0
2015911,154748,prior,39,2,19,6.0
2531808,154748,prior,40,4,9,9.0
1414569,154748,prior,41,4,9,0.0
2300360,154748,prior,42,3,11,6.0
1276307,154748,prior,43,0,11,4.0
1650393,154748,prior,44,4,13,4.0
1598326,154748,prior,45,4,14,7.0
426869,154748,prior,46,4,12,7.0
1814608,154748,prior,47,6,8,2.0
3235173,154748,prior,48,2,12,3.0
2194690,154748,prior,49,2,0,7.0
3326,154748,prior,50,5,17,3.0
1536166,154748,prior,51,1,8,3.0
1737997,154748,prior,52,5,8,4.0
3146423,154748,prior,53,2,10,4.0
168720,154748,prior,54,0,16,5.0
3353995,154748,prior,55,3,11,3.0
1386331,154748,prior,56,6,20,3.0
1813518,154748,prior,57,5,12,6.0
329738,154748,prior,58,5,13,7.0
818018,154748,prior,59,0,19,9.0
991268,154748,prior,60,2,10,9.0
2126353,154748,prior,61,1,12,6.0
1607412,154748,prior,62,2,7,8.0
2392482,154748,prior,63,6,15,4.0
955094,154748,prior,64,6,10,7.0
1372075,154748,prior,65,2,11,3.0
1927592,154748,prior,66,2,11,0.0
153473,154748,test,67,1,6,20.0
2426211,157231,prior,1,0,16,
3161154,157231,prior,2,1,5,1.0
104206,157231,prior,3,2,8,1.0
1587594,157231,prior,4,4,13,2.0
1301678,157231,prior,5,1,14,11.0
809671,157231,prior,6,3,10,30.0
1199012,157231,prior,7,3,5,30.0
3070431,157231,prior,8,1,6,5.0
3348597,157231,prior,9,3,11,2.0
1210695,157231,prior,10,5,15,2.0
1065340,157231,prior,11,2,14,4.0
2839639,157231,prior,12,4,11,2.0
141443,157231,prior,13,1,9,11.0
1250816,157231,prior,14,4,7,10.0
883756,157231,prior,15,5,17,1.0
131702,157231,prior,16,4,9,6.0
2249343,157231,prior,17,4,14,7.0
1452439,157231,prior,18,0,15,3.0
2807704,157231,prior,19,1,6,1.0
3013770,157231,prior,20,2,11,1.0
2862411,157231,prior,21,5,12,3.0
67505,157231,prior,22,0,7,2.0
1101591,157231,prior,23,2,12,2.0
896746,157231,prior,24,6,14,4.0
291221,157231,prior,25,3,14,4.0
306635,157231,prior,26,4,13,1.0
2679026,157231,prior,27,1,8,4.0
1436200,157231,prior,28,2,16,1.0
858929,157231,prior,29,3,13,1.0
431962,157231,prior,30,2,9,6.0
96747,157231,prior,31,4,11,2.0
1614356,157231,prior,32,0,12,3.0
2607306,157231,prior,33,2,13,2.0
2012384,157231,prior,34,3,8,1.0
3352555,157231,prior,35,5,9,2.0
753626,157231,prior,36,5,15,0.0
1193326,157231,prior,37,6,14,8.0
2524400,157231,prior,38,0,13,1.0
2194981,157231,prior,39,3,5,3.0
1218909,157231,prior,40,5,9,9.0
2875999,157231,prior,41,3,13,5.0
1215656,157231,prior,42,0,13,4.0
3386877,157231,prior,43,1,18,1.0
2074604,157231,prior,44,1,10,7.0
895568,157231,prior,45,4,9,3.0
1196610,157231,prior,46,0,7,3.0
547745,157231,prior,47,3,20,3.0
310909,157231,train,48,5,9,2.0
3193462,158015,prior,1,2,21,
714615,158015,prior,2,4,23,2.0
380609,158015,prior,3,2,15,5.0
177265,158015,prior,4,4,9,9.0
2580473,158015,prior,5,2,20,12.0
1910906,158015,prior,6,2,11,7.0
702720,158015,prior,7,2,14,0.0
3009736,158015,prior,8,1,16,6.0
1379507,158015,prior,9,3,8,9.0
1044141,158015,prior,10,3,8,7.0
2603765,158015,prior,11,2,12,6.0
1507750,158015,prior,12,2,20,0.0
3136134,158015,prior,13,2,20,7.0
308968,158015,prior,14,1,13,13.0
2664412,158015,prior,15,2,10,1.0
2363385,158015,prior,16,1,17,6.0
2414298,158015,prior,17,1,14,28.0
1311715,158015,prior,18,1,17,7.0
2738797,158015,prior,19,4,12,17.0
3178381,158015,prior,20,1,21,11.0
1510514,158015,prior,21,2,20,1.0
3102146,158015,prior,22,4,22,9.0
2767865,158015,prior,23,3,22,6.0
1518460,158015,prior,24,2,10,27.0
2535943,158015,prior,25,3,17,1.0
3318625,158015,prior,26,2,10,6.0
1732814,158015,prior,27,2,13,7.0
1181098,158015,prior,28,1,10,13.0
1822017,158015,prior,29,5,10,11.0
1650812,158015,prior,30,5,10,30.0
2776163,158015,prior,31,4,13,13.0
1988652,158015,prior,32,5,14,15.0
1146652,158015,prior,33,4,12,13.0
1715882,158015,prior,34,1,14,18.0
1654978,158015,train,35,5,11,30.0
1567588,158053,prior,1,0,21,
1467826,158053,prior,2,1,8,8.0
436699,158053,prior,3,6,8,5.0
743849,158053,prior,4,4,7,12.0
1739574,158053,prior,5,2,8,5.0
2567532,158053,prior,6,2,7,7.0
181045,158053,prior,7,4,15,9.0
3358214,158053,prior,8,2,11,5.0
2553110,158053,prior,9,1,12,6.0
3339673,158053,prior,10,4,9,10.0
1547791,158053,prior,11,3,9,6.0
593059,158053,prior,12,1,7,5.0
667766,158053,prior,13,5,8,25.0
1874654,158053,prior,14,5,9,14.0
3170986,158053,prior,15,3,9,5.0
1689512,158053,prior,16,5,14,9.0
1074797,158053,prior,17,3,7,5.0
2004697,158053,prior,18,5,8,9.0
1886109,158053,prior,19,1,15,3.0
3090890,158053,prior,20,3,14,9.0
3329352,158053,prior,21,4,9,29.0
2585092,158053,prior,22,3,10,30.0
1944367,158053,prior,23,6,13,17.0
1778542,158053,prior,24,0,8,30.0
848788,158053,prior,25,6,9,27.0
1641843,158053,prior,26,1,21,9.0
166841,158053,train,27,1,7,28.0
2142284,158937,prior,1,1,9,
376182,158937,prior,2,6,15,5.0
2695856,158937,prior,3,5,11,6.0
1430057,158937,prior,4,4,9,6.0
1801064,158937,prior,5,4,8,7.0
1787037,158937,prior,6,6,12,9.0
2754918,158937,prior,7,6,11,7.0
451447,158937,prior,8,1,19,9.0
1465863,158937,prior,9,5,12,11.0
3298414,158937,prior,10,3,19,5.0
2131031,158937,prior,11,0,12,11.0
135513,158937,prior,12,6,10,6.0
929807,158937,prior,13,4,11,19.0
1162668,158937,prior,14,5,12,30.0
2307959,158937,prior,15,4,20,20.0
1340320,158937,prior,16,5,12,8.0
1713304,158937,prior,17,4,19,6.0
2804625,158937,prior,18,1,12,11.0
1237273,158937,prior,19,0,11,6.0
3130978,158937,prior,20,4,19,4.0
2300356,158937,prior,21,3,19,6.0
2660279,158937,prior,22,4,10,8.0
1033067,158937,prior,23,3,20,6.0
1594062,158937,prior,24,3,21,7.0
1586945,158937,prior,25,3,22,7.0
1761780,158937,prior,26,4,14,22.0
3174416,158937,prior,27,4,11,7.0
2086624,158937,prior,28,2,22,5.0
3046698,158937,prior,29,3,10,8.0
139913,158937,test,30,3,9,7.0
1806774,159853,prior,1,5,10,
1245615,159853,prior,2,5,13,7.0
1599101,159853,prior,3,0,10,30.0
1181035,159853,prior,4,3,12,3.0
1099368,159853,prior,5,0,7,4.0
1204531,159853,prior,6,0,10,7.0
1257116,159853,prior,7,0,16,7.0
3305423,159853,prior,8,5,14,12.0
1286990,159853,prior,9,4,7,13.0
1138310,159853,prior,10,5,16,1.0
398360,159853,prior,11,1,8,10.0
982524,159853,prior,12,6,11,12.0
1902496,159853,prior,13,0,4,8.0
1031913,159853,prior,14,1,16,1.0
1371356,159853,prior,15,6,8,12.0
369017,159853,prior,16,5,9,6.0
2167811,159853,prior,17,0,5,9.0
3242485,159853,prior,18,6,14,30.0
1940137,159853,prior,19,5,18,13.0
2397273,159853,prior,20,5,16,14.0
177460,159853,prior,21,5,8,7.0
1910902,159853,prior,22,6,10,8.0
432760,159853,prior,23,5,15,6.0
50867,159853,prior,24,6,10,8.0
807451,159853,prior,25,5,13,6.0
471643,159853,prior,26,2,8,18.0
3211305,159853,prior,27,2,11,14.0
2945330,159853,prior,28,5,15,3.0
335104,159853,train,29,5,16,7.0
3191963,159925,prior,1,0,8,
785747,159925,prior,2,6,7,6.0
1498708,159925,prior,3,6,10,7.0
1425144,159925,prior,4,0,7,8.0
2843229,159925,prior,5,0,12,7.0
2501371,159925,prior,6,0,15,7.0
2648187,159925,prior,7,0,13,7.0
2680615,159925,prior,8,5,9,12.0
3226731,159925,prior,9,3,18,12.0
2890383,159925,prior,10,5,16,9.0
2202909,159925,prior,11,6,18,8.0
1599501,159925,prior,12,0,22,15.0
2853300,159925,prior,13,4,10,11.0
2803265,159925,prior,14,0,17,10.0
835403,159925,prior,15,6,21,6.0
373630,159925,prior,16,6,13,14.0
3328228,159925,prior,17,6,16,14.0
2390416,159925,prior,18,6,14,7.0
1316401,159925,prior,19,6,16,7.0
1722542,159925,prior,20,6,14,14.0
2122575,159925,prior,21,6,10,7.0
2790546,159925,prior,22,0,8,8.0
1273275,159925,prior,23,1,17,8.0
1712696,159925,prior,24,0,9,13.0
2157286,159925,prior,25,6,10,6.0
245251,159925,prior,26,0,9,15.0
1650967,159925,prior,27,5,11,26.0
591343,159925,prior,28,5,15,7.0
644981,159925,prior,29,6,15,29.0
1376766,159925,prior,30,0,15,15.0
2013552,159925,prior,31,3,15,30.0
2265561,159925,train,32,6,16,17.0
2850040,161810,prior,1,2,7,
1793160,161810,prior,2,2,7,28.0
2095726,161810,prior,3,3,9,8.0
1399670,161810,prior,4,2,7,6.0
912426,161810,prior,5,1,22,6.0
1033102,161810,prior,6,2,10,8.0
2511913,161810,prior,7,1,10,6.0
1858750,161810,prior,8,0,22,13.0
2557097,161810,prior,9,3,8,10.0
662796,161810,prior,10,5,10,30.0
267957,161810,prior,11,2,14,11.0
1345263,161810,prior,12,1,11,13.0
512277,161810,prior,13,0,22,13.0
1024851,161810,prior,14,1,11,15.0
1495835,161810,prior,15,2,8,8.0
242356,161810,prior,16,0,13,12.0
105764,161810,prior,17,3,10,3.0
173832,161810,prior,18,1,11,12.0
246343,161810,prior,19,2,9,30.0
2723011,161810,prior,20,1,15,6.0
2327745,161810,prior,21,4,11,10.0
2206302,161810,prior,22,3,9,13.0
929911,161810,prior,23,1,8,5.0
1923056,161810,prior,24,4,21,3.0
3150777,161810,prior,25,1,19,18.0
1442745,161810,prior,26,1,16,7.0
3329080,161810,prior,27,1,14,21.0
1446038,161810,prior,28,4,18,3.0
812998,161810,prior,29,5,19,8.0
2676363,161810,prior,30,6,13,8.0
3376834,161810,train,31,2,17,17.0
1559337,161994,prior,1,6,15,
707403,161994,prior,2,6,12,7.0
2931911,161994,prior,3,6,12,7.0
1965173,161994,prior,4,6,14,7.0
2605379,161994,prior,5,5,16,6.0
3380410,161994,prior,6,6,11,8.0
2819558,161994,prior,7,5,15,6.0
1912708,161994,prior,8,6,13,8.0
1456840,161994,prior,9,6,15,7.0
1930520,161994,prior,10,6,15,7.0
392480,161994,prior,11,0,13,8.0
1596638,161994,prior,12,6,12,6.0
1225094,161994,prior,13,0,9,8.0
2904868,161994,prior,14,6,12,13.0
1679457,161994,prior,15,6,12,21.0
3012132,161994,prior,16,1,8,9.0
2382217,161994,prior,17,6,13,5.0
1946751,161994,prior,18,6,11,7.0
2293218,161994,prior,19,6,10,7.0
2437072,161994,prior,20,6,13,7.0
2164545,161994,prior,21,6,11,7.0
1345249,161994,prior,22,6,14,7.0
3197415,161994,prior,23,6,14,7.0
2132420,161994,prior,24,6,14,7.0
1559678,161994,prior,25,6,12,7.0
2276133,161994,prior,26,5,14,6.0
1682333,161994,prior,27,6,11,15.0
834525,161994,prior,28,0,9,8.0
2003565,161994,prior,29,6,17,6.0
3253845,161994,prior,30,5,17,6.0
7824,161994,prior,31,5,17,7.0
499560,161994,prior,32,6,9,8.0
1240070,161994,prior,33,0,9,8.0
2240864,161994,prior,34,6,9,6.0
2040695,161994,prior,35,1,6,9.0
2732213,161994,prior,36,6,11,5.0
412935,161994,prior,37,5,16,6.0
326895,161994,prior,38,6,13,15.0
2666083,161994,prior,39,6,12,7.0
55737,161994,prior,40,6,9,7.0
1560171,161994,prior,41,6,7,7.0
312907,161994,prior,42,6,11,7.0
2386511,161994,prior,43,6,11,7.0
1048442,161994,prior,44,6,11,7.0
2724844,161994,prior,45,6,13,7.0
2325482,161994,prior,46,6,11,7.0
2192174,161994,prior,47,6,15,7.0
803809,161994,prior,48,6,9,7.0
557239,161994,train,49,6,21,0.0
707895,162352,prior,1,3,15,
671323,162352,prior,2,4,10,30.0
2221802,162352,prior,3,5,13,30.0
1338122,162352,prior,4,4,8,13.0
2443648,162352,prior,5,3,7,20.0
2130645,162352,prior,6,2,16,13.0
1036403,162352,prior,7,2,7,14.0
1758926,162352,prior,8,2,9,7.0
2535171,162352,prior,9,3,6,8.0
1062831,162352,prior,10,1,11,5.0
2096983,162352,prior,11,2,7,8.0
402780,162352,prior,12,2,7,7.0
2018742,162352,prior,13,1,16,6.0
1618656,162352,prior,14,2,8,8.0
1858966,162352,prior,15,1,7,6.0
532782,162352,prior,16,6,11,5.0
1004657,162352,prior,17,2,11,10.0
2494029,162352,prior,18,3,9,8.0
2709985,162352,prior,19,1,9,5.0
3007342,162352,prior,20,1,8,7.0
2101416,162352,prior,21,3,7,2.0
747337,162352,prior,22,6,11,3.0
2387902,162352,prior,23,0,17,1.0
1150189,162352,prior,24,2,9,2.0
2596942,162352,prior,25,3,7,1.0
603076,162352,prior,26,3,6,7.0
227443,162352,prior,27,6,13,3.0
2252618,162352,prior,28,3,6,4.0
3132869,162352,prior,29,1,7,5.0
484798,162352,prior,30,3,6,2.0
2164666,162352,prior,31,1,7,5.0
514180,162352,prior,32,2,21,1.0
1168573,162352,prior,33,1,7,6.0
1175674,162352,prior,34,3,7,2.0
930558,162352,prior,35,5,15,2.0
882829,162352,prior,36,2,13,4.0
1670039,162352,prior,37,6,11,4.0
2095036,162352,prior,38,3,7,4.0
2060151,162352,train,39,6,10,3.0
3285205,162844,prior,1,2,9,
1795233,162844,prior,2,5,10,3.0
2073785,162844,prior,3,1,14,3.0
1955835,162844,prior,4,4,12,3.0
1762567,162844,prior,5,2,10,5.0
1950223,162844,prior,6,5,12,3.0
3198159,162844,prior,7,3,16,5.0
816574,162844,prior,8,4,10,30.0
34758,162844,prior,9,2,9,19.0
880813,162844,prior,10,2,11,7.0
348440,162844,prior,11,2,9,21.0
1710220,162844,prior,12,2,10,30.0
612359,162844,prior,13,1,10,6.0
3403174,162844,prior,14,2,10,15.0
2790207,162844,prior,15,3,7,8.0
265667,162844,prior,16,1,9,5.0
2296030,162844,prior,17,1,9,7.0
1658653,162844,prior,18,3,9,30.0
20836,162844,prior,19,5,11,2.0
2846692,162844,prior,20,5,10,7.0
936421,162844,prior,21,4,10,6.0
2031017,162844,prior,22,2,15,5.0
1048945,162844,prior,23,2,11,7.0
3050775,162844,prior,24,5,9,3.0
601618,162844,test,25,3,11,5.0
2078186,165020,prior,1,4,17,
505848,165020,prior,2,3,16,6.0
1125870,165020,prior,3,2,16,6.0
22036,165020,prior,4,3,15,8.0
628338,165020,prior,5,4,12,8.0
1071267,165020,prior,6,5,11,8.0
965008,165020,prior,7,5,16,7.0
3147487,165020,prior,8,6,11,8.0
2628025,165020,prior,9,6,12,7.0
2424764,165020,prior,10,6,13,7.0
900774,165020,prior,11,3,17,18.0
1244432,165020,prior,12,3,12,7.0
3126772,165020,prior,13,6,13,3.0
2050126,165020,prior,14,4,14,12.0
2478231,165020,prior,15,6,14,9.0
2769217,165020,prior,16,5,16,13.0
180055,165020,prior,17,3,13,5.0
3320238,165020,prior,18,3,14,7.0
397347,165020,prior,19,6,14,3.0
2265112,165020,prior,20,2,16,3.0
384842,165020,prior,21,6,14,4.0
3197897,165020,prior,22,2,13,3.0
1712716,165020,prior,23,4,17,2.0
105227,165020,prior,24,4,13,7.0
313993,165020,prior,25,2,14,5.0
1160322,165020,prior,26,6,13,4.0
1704082,165020,prior,27,1,15,9.0
2603298,165020,prior,28,6,13,5.0
1108090,165020,prior,29,5,18,6.0
2584318,165020,prior,30,1,12,10.0
2611193,165020,prior,31,3,15,9.0
2387864,165020,prior,32,4,16,8.0
3076586,165020,prior,33,4,14,7.0
542913,165020,prior,34,5,22,1.0
2689316,165020,prior,35,6,19,1.0
1754412,165020,prior,36,4,13,5.0
3272846,165020,prior,37,1,13,11.0
285950,165020,prior,38,5,13,4.0
191238,165020,prior,39,5,15,7.0
741257,165020,prior,40,6,12,8.0
144599,165020,prior,41,4,18,5.0
2527019,165020,prior,42,2,15,12.0
2633648,165020,prior,43,6,9,11.0
1937596,165020,prior,44,2,13,17.0
468016,165020,prior,45,2,16,7.0
1231677,165020,prior,46,5,13,3.0
2200571,165020,prior,47,5,13,0.0
1778204,165020,prior,48,3,15,5.0
125037,165020,prior,49,2,16,6.0
1165746,165020,prior,50,6,15,11.0
2084498,165020,prior,51,1,9,9.0
1160106,165020,train,52,0,15,13.0
515831,165302,prior,1,1,8,
1606120,165302,prior,2,1,10,7.0
100041,165302,prior,3,1,11,7.0
1859372,165302,prior,4,1,10,7.0
9532,165302,prior,5,2,12,8.0
2820630,165302,prior,6,1,9,6.0
1616093,165302,prior,7,2,11,8.0
1461554,165302,prior,8,0,12,5.0
3053251,165302,prior,9,2,9,9.0
2041483,165302,prior,10,1,10,6.0
3135085,165302,prior,11,1,10,0.0
2704271,165302,prior,12,5,14,4.0
2487575,165302,prior,13,1,21,10.0
1279029,165302,prior,14,1,8,7.0
987438,165302,prior,15,2,17,8.0
2411006,165302,prior,16,1,13,13.0
1992357,165302,prior,17,5,14,4.0
1052030,165302,prior,18,1,15,3.0
261656,165302,prior,19,1,10,7.0
3247500,165302,prior,20,2,13,8.0
858115,165302,prior,21,1,10,6.0
1862515,165302,prior,22,1,11,7.0
285422,165302,prior,23,2,7,8.0
2298531,165302,prior,24,1,10,6.0
597488,165302,prior,25,2,7,8.0
1423923,165302,prior,26,1,10,6.0
2370004,165302,prior,27,2,10,8.0
2653064,165302,prior,28,3,7,8.0
915233,165302,prior,29,2,6,6.0
2305905,165302,prior,30,2,8,7.0
589318,165302,prior,31,0,11,19.0
2057507,165302,prior,32,3,12,10.0
2480648,165302,prior,33,2,13,6.0
1635618,165302,prior,34,3,6,8.0
703616,165302,prior,35,1,17,5.0
659959,165302,prior,36,0,16,6.0
1492463,165302,prior,37,2,14,9.0
2736895,165302,prior,38,2,12,7.0
1808825,165302,prior,39,1,11,6.0
227754,165302,prior,40,1,20,7.0
142326,165302,prior,41,1,6,7.0
2770945,165302,prior,42,1,12,7.0
2019695,165302,prior,43,2,9,8.0
3179827,165302,prior,44,2,7,7.0
2681431,165302,train,45,2,6,7.0
524747,165960,prior,1,6,16,
2709681,165960,prior,2,1,9,30.0
2529195,165960,prior,3,1,8,7.0
1591976,165960,prior,4,1,11,7.0
2427761,165960,prior,5,2,8,1.0
2337348,165960,prior,6,1,9,6.0
120794,165960,prior,7,1,21,0.0
2446440,165960,prior,8,0,15,6.0
2308736,165960,prior,9,2,7,23.0
3356667,165960,prior,10,0,16,5.0
2178937,165960,prior,11,1,15,1.0
3416621,165960,prior,12,0,11,6.0
2776172,165960,prior,13,0,16,7.0
1254073,165960,prior,14,1,10,8.0
2585642,165960,prior,15,2,10,1.0
1094630,165960,prior,16,1,10,6.0
2644778,165960,prior,17,2,10,22.0
1051976,165960,prior,18,3,15,15.0
232320,165960,prior,19,4,10,30.0
400049,165960,prior,20,4,11,0.0
1483859,165960,prior,21,2,9,12.0
958155,165960,prior,22,4,12,2.0
376196,165960,prior,23,2,12,5.0
2102915,165960,prior,24,4,11,2.0
131925,165960,prior,25,3,14,6.0
73951,165960,prior,26,3,14,0.0
2143561,165960,prior,27,1,12,5.0
1954934,165960,prior,28,4,13,3.0
1608142,165960,prior,29,3,14,6.0
994161,165960,prior,30,3,16,0.0
385698,165960,prior,31,2,11,6.0
886373,165960,prior,32,4,9,2.0
2513458,165960,prior,33,3,14,6.0
3070795,165960,prior,34,1,11,5.0
2177492,165960,prior,35,2,17,1.0
2699041,165960,prior,36,3,15,8.0
3050382,165960,prior,37,3,17,7.0
1691237,165960,prior,38,1,20,5.0
810092,165960,prior,39,3,17,9.0
3364370,165960,prior,40,6,12,3.0
209843,165960,prior,41,3,14,4.0
455868,165960,train,42,3,11,7.0
3182722,167611,prior,1,1,9,
1779969,167611,prior,2,1,10,7.0
1110967,167611,prior,3,1,10,7.0
2614052,167611,prior,4,1,10,7.0
2279296,167611,prior,5,1,10,7.0
1655650,167611,prior,6,2,10,8.0
2209691,167611,prior,7,1,10,6.0
2358056,167611,prior,8,1,10,7.0
2840159,167611,prior,9,1,9,7.0
1667972,167611,prior,10,4,14,3.0
